10,0.000004
10010,0.000132
20010,0.000225
30010,0.000325
40010,0.000863
50010,0.001565
60010,0.001982
70010,0.002425
80010,0.002829
90010,0.003190
100010,0.003547
110010,0.003861
120010,0.004255
130010,0.004579
140010,0.004951
150010,0.005252
160010,0.005667
170010,0.006043
180010,0.006369
190010,0.006715
200010,0.007050
210010,0.007423
220010,0.007751
230010,0.008092
240010,0.008445
250010,0.008858
260010,0.009190
270010,0.009552
280010,0.009843
290010,0.010206
300010,0.010555
310010,0.011002
320010,0.011239
330010,0.011627
340010,0.011957
350010,0.012325
360010,0.012660
370010,0.013007
380010,0.013378
390010,0.013736
400010,0.014111
410010,0.014471
420010,0.014752
430010,0.015128
440010,0.015511
450010,0.015815
460010,0.016170
470010,0.016533
480010,0.016894
490010,0.017267
500010,0.017607
510010,0.017895
520010,0.018290
530010,0.018611
540010,0.019065
550010,0.019273
560010,0.019798
570010,0.020006
580010,0.020507
590010,0.020724
600010,0.021044
610010,0.021461
620010,0.021765
630010,0.022143
640010,0.022777
650010,0.022861
660010,0.023162
670010,0.023781
680010,0.023886
690010,0.024078
700010,0.024300
710010,0.024948
720010,0.025240
730010,0.025884
740010,0.025987
750010,0.026097
760010,0.026869
770010,0.027008
780010,0.027513
790010,0.027830
800010,0.028014
810010,0.028474
820010,0.028733
830010,0.029173
840010,0.029533
850010,0.029956
860010,0.030051
870010,0.030520
880010,0.030898
890010,0.031263
900010,0.031531
910010,0.031951
920010,0.032119
930010,0.032666
940010,0.032965
950010,0.033316
960010,0.033578
970010,0.034048
980010,0.034466
990010,0.034923
