10,0.000003
10010,0.000180
20010,0.000487
30010,0.001070
40010,0.001446
50010,0.001859
60010,0.001858
70010,0.002494
80010,0.002821
90010,0.003164
100010,0.003515
110010,0.003873
120010,0.004150
130010,0.004486
140010,0.004835
150010,0.005144
160010,0.005498
170010,0.005822
180010,0.006110
190010,0.006463
200010,0.006848
210010,0.007192
220010,0.007503
230010,0.007882
240010,0.008214
250010,0.008598
260010,0.009071
270010,0.009169
280010,0.009506
290010,0.009858
300010,0.010177
310010,0.010567
320010,0.010887
330010,0.011192
340010,0.011528
350010,0.011882
360010,0.012203
370010,0.012543
380010,0.012940
390010,0.013357
400010,0.013588
410010,0.013946
420010,0.014237
430010,0.014583
440010,0.014924
450010,0.015365
460010,0.015679
470010,0.015956
480010,0.016262
490010,0.016589
500010,0.017042
510010,0.017306
520010,0.017630
530010,0.017962
540010,0.018343
550010,0.018646
560010,0.018952
570010,0.019435
580010,0.019694
590010,0.019963
600010,0.020303
610010,0.020642
620010,0.020993
630010,0.021332
640010,0.021759
650010,0.022011
660010,0.022330
670010,0.022774
680010,0.023023
690010,0.023311
700010,0.023805
710010,0.024011
720010,0.024362
730010,0.024723
740010,0.025057
750010,0.025404
760010,0.025815
770010,0.026292
780010,0.026683
790010,0.026949
800010,0.027244
810010,0.027471
820010,0.027712
830010,0.028089
840010,0.028644
850010,0.028829
860010,0.029111
870010,0.029417
880010,0.029813
890010,0.030086
900010,0.030539
910010,0.030743
920010,0.031090
930010,0.031461
940010,0.031747
950010,0.032201
960010,0.032432
970010,0.032800
980010,0.033136
990010,0.033509
