10,0.000002
10010,0.000276
20010,0.000508
30010,0.000843
40010,0.001368
50010,0.001844
60010,0.002229
70010,0.002589
80010,0.002954
90010,0.003370
100010,0.003621
110010,0.003984
120010,0.004375
130010,0.004719
140010,0.005182
150010,0.005444
160010,0.005796
170010,0.006169
180010,0.006508
190010,0.006883
200010,0.007238
210010,0.007665
220010,0.008045
230010,0.008301
240010,0.008804
250010,0.009011
260010,0.009393
270010,0.009747
280010,0.010096
290010,0.010461
300010,0.010897
310010,0.011173
320010,0.011537
330010,0.011885
340010,0.012259
350010,0.012696
360010,0.013063
370010,0.013360
380010,0.013877
390010,0.014178
400010,0.014499
410010,0.014806
420010,0.015102
430010,0.015513
440010,0.015837
450010,0.016257
460010,0.016594
470010,0.016956
480010,0.017315
490010,0.017628
500010,0.018011
510010,0.018294
520010,0.018819
530010,0.018985
540010,0.019351
550010,0.019704
560010,0.020146
570010,0.020421
580010,0.020770
590010,0.021275
600010,0.021600
610010,0.022000
620010,0.022426
630010,0.022736
640010,0.022947
650010,0.023340
660010,0.023669
670010,0.023914
680010,0.024398
690010,0.024641
700010,0.025037
710010,0.025527
720010,0.025721
730010,0.026075
740010,0.026559
750010,0.026797
760010,0.027281
770010,0.027513
780010,0.027897
790010,0.028266
800010,0.028590
810010,0.029054
820010,0.029355
830010,0.029700
840010,0.029957
850010,0.030314
860010,0.030727
870010,0.031131
880010,0.031457
890010,0.031716
900010,0.032186
910010,0.032500
920010,0.032899
930010,0.033219
940010,0.033731
950010,0.034055
960010,0.034324
970010,0.034728
980010,0.035030
990010,0.035446
