10,0.000005
10010,0.000102
20010,0.000193
30010,0.000347
40010,0.000865
50010,0.001495
60010,0.002083
70010,0.002544
80010,0.002903
90010,0.003266
100010,0.003595
110010,0.003979
120010,0.004323
130010,0.004671
140010,0.005004
150010,0.005347
160010,0.005689
170010,0.006039
180010,0.006392
190010,0.006782
200010,0.007089
210010,0.007437
220010,0.007781
230010,0.008142
240010,0.008496
250010,0.008839
260010,0.009271
270010,0.009579
280010,0.009908
290010,0.010252
300010,0.010592
310010,0.010967
320010,0.011511
330010,0.011676
340010,0.012009
350010,0.012367
360010,0.012724
370010,0.013063
380010,0.013464
390010,0.013753
400010,0.014134
410010,0.014463
420010,0.014982
430010,0.015178
440010,0.015517
450010,0.015862
460010,0.016267
470010,0.016625
480010,0.016928
490010,0.017315
500010,0.017801
510010,0.017988
520010,0.018319
530010,0.018692
540010,0.019217
550010,0.019341
560010,0.019751
570010,0.020159
580010,0.020455
590010,0.020770
600010,0.021175
610010,0.021556
620010,0.021848
630010,0.022157
640010,0.022691
650010,0.023042
660010,0.023338
670010,0.023726
680010,0.024051
690010,0.024305
700010,0.024793
710010,0.025147
720010,0.025356
730010,0.025727
740010,0.026283
750010,0.026993
760010,0.027243
770010,0.027570
780010,0.027785
790010,0.028106
800010,0.028265
810010,0.028871
820010,0.028914
830010,0.029306
840010,0.029886
850010,0.030254
860010,0.030413
870010,0.031034
880010,0.031449
890010,0.032139
900010,0.032510
910010,0.032562
920010,0.032721
930010,0.033165
940010,0.033441
950010,0.033808
960010,0.034105
970010,0.034610
980010,0.034876
990010,0.035170
