10,0.000009
10010,0.000721
20010,0.001781
30010,0.002398
40010,0.003123
50010,0.003975
60010,0.004768
70010,0.005630
80010,0.006403
90010,0.007384
100010,0.008173
110010,0.008935
120010,0.009837
130010,0.010662
140010,0.011313
150010,0.012211
160010,0.013025
170010,0.013874
180010,0.014850
190010,0.015515
200010,0.016330
210010,0.017038
220010,0.017995
230010,0.018706
240010,0.019745
250010,0.020465
260010,0.021243
270010,0.021936
280010,0.022689
290010,0.023515
300010,0.024287
310010,0.025284
320010,0.026154
330010,0.026896
340010,0.027689
350010,0.028468
360010,0.029228
370010,0.030042
380010,0.030874
390010,0.031747
400010,0.032642
410010,0.033563
420010,0.034107
430010,0.035153
440010,0.036136
450010,0.036637
460010,0.037208
470010,0.039133
480010,0.039137
490010,0.041387
500010,0.043168
510010,0.043561
520010,0.042392
530010,0.042955
540010,0.044184
550010,0.044539
560010,0.045387
570010,0.047734
580010,0.048716
590010,0.050082
600010,0.048531
610010,0.049696
620010,0.050581
630010,0.051305
640010,0.052035
650010,0.052667
660010,0.053867
670010,0.054363
680010,0.055198
690010,0.055993
700010,0.057228
710010,0.058893
720010,0.061305
730010,0.062000
740010,0.062240
750010,0.061927
760010,0.064188
770010,0.064739
780010,0.065462
790010,0.064283
800010,0.066751
810010,0.068771
820010,0.067747
830010,0.067585
840010,0.068377
850010,0.069071
860010,0.069758
870010,0.070871
880010,0.071500
890010,0.072277
900010,0.073292
910010,0.073665
920010,0.074525
930010,0.075550
940010,0.075962
950010,0.076890
960010,0.079389
970010,0.078693
980010,0.079707
990010,0.080312
