10,0.000024
10010,0.000823
20010,0.001518
30010,0.002364
40010,0.003113
50010,0.003924
60010,0.004874
70010,0.005719
80010,0.006489
90010,0.007426
100010,0.008336
110010,0.009043
120010,0.009790
130010,0.010766
140010,0.011437
150010,0.012230
160010,0.013003
170010,0.013921
180010,0.014713
190010,0.015686
200010,0.016731
210010,0.017341
220010,0.018280
230010,0.018908
240010,0.019741
250010,0.020687
260010,0.022403
270010,0.023120
280010,0.024184
290010,0.024031
300010,0.025926
310010,0.026864
320010,0.027400
330010,0.028168
340010,0.028518
350010,0.030603
360010,0.030602
370010,0.030696
380010,0.033182
390010,0.032222
400010,0.035066
410010,0.034848
420010,0.035890
430010,0.037770
440010,0.037253
450010,0.039244
460010,0.039713
470010,0.041410
480010,0.042048
490010,0.041594
500010,0.043154
510010,0.044196
520010,0.044056
530010,0.045150
540010,0.046926
550010,0.046094
560010,0.048542
570010,0.048906
580010,0.049950
590010,0.049671
600010,0.050954
610010,0.051625
620010,0.054203
630010,0.054383
640010,0.056358
650010,0.056194
660010,0.057913
670010,0.057051
680010,0.059258
690010,0.058403
700010,0.059293
710010,0.059949
720010,0.060790
730010,0.062411
740010,0.062966
750010,0.064578
760010,0.064202
770010,0.066780
780010,0.066953
790010,0.066074
800010,0.069038
810010,0.069443
820010,0.069317
830010,0.071090
840010,0.072879
850010,0.071529
860010,0.073515
870010,0.071704
880010,0.074942
890010,0.075647
900010,0.077251
910010,0.076540
920010,0.075997
930010,0.076702
940010,0.078959
950010,0.078374
960010,0.080015
970010,0.081493
980010,0.084675
990010,0.081819
