10,0.000013
10010,0.000837
20010,0.001582
30010,0.002406
40010,0.003101
50010,0.004046
60010,0.004741
70010,0.005696
80010,0.006399
90010,0.007358
100010,0.008094
110010,0.009050
120010,0.009824
130010,0.010583
140010,0.011285
150010,0.012108
160010,0.013054
170010,0.013750
180010,0.014636
190010,0.015360
200010,0.016266
210010,0.016988
220010,0.017937
230010,0.018822
240010,0.019449
250010,0.020449
260010,0.021679
270010,0.022148
280010,0.022953
290010,0.025027
300010,0.025583
310010,0.026527
320010,0.027346
330010,0.027216
340010,0.028519
350010,0.028799
360010,0.029669
370010,0.030896
380010,0.031243
390010,0.032101
400010,0.032934
410010,0.033975
420010,0.034895
430010,0.035792
440010,0.036792
450010,0.037164
460010,0.038927
470010,0.039942
480010,0.041980
490010,0.040433
500010,0.042492
510010,0.043944
520010,0.043841
530010,0.044501
540010,0.045064
550010,0.045906
560010,0.047692
570010,0.047161
580010,0.049053
590010,0.050423
600010,0.050840
610010,0.051261
620010,0.051889
630010,0.053479
640010,0.053827
650010,0.054389
660010,0.055799
670010,0.055723
680010,0.056118
690010,0.059616
700010,0.060031
710010,0.060304
720010,0.061819
730010,0.062023
740010,0.062864
750010,0.062966
760010,0.063620
770010,0.065037
780010,0.066857
790010,0.066491
800010,0.067650
810010,0.068175
820010,0.069393
830010,0.070443
840010,0.070412
850010,0.071011
860010,0.072748
870010,0.072696
880010,0.074944
890010,0.074280
900010,0.076913
910010,0.077540
920010,0.078349
930010,0.077456
940010,0.079276
950010,0.079892
960010,0.080239
970010,0.082551
980010,0.083146
990010,0.082968
