10,0.000003
10010,0.000038
20010,0.000077
30010,0.000118
40010,0.000146
50010,0.000183
60010,0.000218
70010,0.000267
80010,0.000292
90010,0.000331
100010,0.000324
110010,0.000347
120010,0.000381
130010,0.000428
140010,0.000473
150010,0.000482
160010,0.000496
170010,0.000560
180010,0.000573
190010,0.000600
200010,0.000624
210010,0.000783
220010,0.000712
230010,0.000816
240010,0.000872
250010,0.000748
260010,0.000767
270010,0.000803
280010,0.000855
290010,0.000897
300010,0.000966
310010,0.001102
320010,0.001007
330010,0.001046
340010,0.001052
350010,0.001068
360010,0.001083
370010,0.001097
380010,0.001148
390010,0.001174
400010,0.001238
410010,0.001268
420010,0.001284
430010,0.001278
440010,0.001350
450010,0.001392
460010,0.001404
470010,0.001431
480010,0.001741
490010,0.001578
500010,0.001526
510010,0.001620
520010,0.001881
530010,0.001739
540010,0.001951
550010,0.001730
560010,0.002134
570010,0.002390
580010,0.002446
590010,0.002398
600010,0.002099
610010,0.002029
620010,0.002106
630010,0.002240
640010,0.002519
650010,0.002520
660010,0.002428
670010,0.002616
680010,0.002767
690010,0.002507
700010,0.002820
710010,0.002665
720010,0.003123
730010,0.002792
740010,0.002944
750010,0.002730
760010,0.003040
770010,0.003004
780010,0.002853
790010,0.002899
800010,0.003045
810010,0.002995
820010,0.003485
830010,0.003093
840010,0.003001
850010,0.003157
860010,0.003140
870010,0.003148
880010,0.003244
890010,0.003279
900010,0.003452
910010,0.003301
920010,0.003416
930010,0.003630
940010,0.003429
950010,0.003470
960010,0.003500
970010,0.003655
980010,0.003877
990010,0.003596
