10,0.000002
10010,0.000050
20010,0.000108
30010,0.000128
40010,0.000176
50010,0.000216
60010,0.000283
70010,0.000329
80010,0.000335
90010,0.000427
100010,0.000523
110010,0.000473
120010,0.000507
130010,0.000577
140010,0.000562
150010,0.000610
160010,0.000675
170010,0.000788
180010,0.000734
190010,0.000750
200010,0.000798
210010,0.000913
220010,0.001041
230010,0.000971
240010,0.000947
250010,0.000982
260010,0.001069
270010,0.001024
280010,0.001058
290010,0.001096
300010,0.001175
310010,0.001206
320010,0.001220
330010,0.001257
340010,0.001271
350010,0.001336
360010,0.001333
370010,0.001441
380010,0.001672
390010,0.001875
400010,0.001546
410010,0.001675
420010,0.002207
430010,0.002329
440010,0.002006
450010,0.002374
460010,0.002457
470010,0.002492
480010,0.002637
490010,0.002498
500010,0.002198
510010,0.002021
520010,0.002020
530010,0.002083
540010,0.002092
550010,0.002128
560010,0.002172
570010,0.002945
580010,0.002816
590010,0.002337
600010,0.003178
610010,0.003201
620010,0.003219
630010,0.003296
640010,0.003423
650010,0.003137
660010,0.003207
670010,0.003077
680010,0.003131
690010,0.003441
700010,0.003804
710010,0.003683
720010,0.003607
730010,0.003904
740010,0.004068
750010,0.003995
760010,0.003626
770010,0.004143
780010,0.003881
790010,0.003816
800010,0.004169
810010,0.004353
820010,0.004365
830010,0.004111
840010,0.004111
850010,0.004573
860010,0.004686
870010,0.004685
880010,0.004847
890010,0.004772
900010,0.004799
910010,0.004794
920010,0.004924
930010,0.005064
940010,0.004928
950010,0.005026
960010,0.005094
970010,0.005195
980010,0.005051
990010,0.005403
