10,0.000009
10010,0.000058
20010,0.000069
30010,0.000098
40010,0.000087
50010,0.000134
60010,0.000168
70010,0.000164
80010,0.000323
90010,0.000211
100010,0.000245
110010,0.000258
120010,0.000287
130010,0.000297
140010,0.000303
150010,0.000299
160010,0.000319
170010,0.000335
180010,0.000355
190010,0.000382
200010,0.000507
210010,0.000553
220010,0.000538
230010,0.000452
240010,0.000468
250010,0.000486
260010,0.000539
270010,0.000567
280010,0.000649
290010,0.000632
300010,0.000584
310010,0.000604
320010,0.000621
330010,0.000643
340010,0.000698
350010,0.000696
360010,0.000718
370010,0.000727
380010,0.000875
390010,0.000893
400010,0.001154
410010,0.001056
420010,0.000926
430010,0.001201
440010,0.000907
450010,0.000989
460010,0.000987
470010,0.001232
480010,0.001195
490010,0.001071
500010,0.001285
510010,0.001674
520010,0.001305
530010,0.001407
540010,0.001760
550010,0.002036
560010,0.001751
570010,0.001830
580010,0.002116
590010,0.001923
600010,0.001935
610010,0.001869
620010,0.001917
630010,0.001997
640010,0.002031
650010,0.002073
660010,0.002113
670010,0.002169
680010,0.002237
690010,0.002282
700010,0.002382
710010,0.002404
720010,0.002491
730010,0.002473
740010,0.002533
750010,0.002581
760010,0.002600
770010,0.002658
780010,0.002678
790010,0.002730
800010,0.002769
810010,0.002871
820010,0.002849
830010,0.002898
840010,0.002937
850010,0.002966
860010,0.003031
870010,0.003044
880010,0.003086
890010,0.003612
900010,0.003196
910010,0.003208
920010,0.003266
930010,0.003316
940010,0.003355
950010,0.003358
960010,0.003412
970010,0.003481
980010,0.003489
990010,0.003563
