10,0.000004
10010,0.000039
20010,0.000077
30010,0.000091
40010,0.000130
50010,0.000136
60010,0.000159
70010,0.000184
80010,0.000216
90010,0.000246
100010,0.000262
110010,0.000284
120010,0.000311
130010,0.000377
140010,0.000370
150010,0.000402
160010,0.000421
170010,0.000454
180010,0.000480
190010,0.000504
200010,0.000522
210010,0.000543
220010,0.000608
230010,0.000595
240010,0.000624
250010,0.000649
260010,0.000707
270010,0.000705
280010,0.000729
290010,0.000756
300010,0.000782
310010,0.000807
320010,0.000830
330010,0.000857
340010,0.000885
350010,0.000910
360010,0.000938
370010,0.000965
380010,0.000990
390010,0.001025
400010,0.001062
410010,0.001087
420010,0.001109
430010,0.001141
440010,0.001151
450010,0.001172
460010,0.001202
470010,0.001291
480010,0.001275
490010,0.001304
500010,0.001340
510010,0.001414
520010,0.001397
530010,0.001450
540010,0.001559
550010,0.001589
560010,0.001668
570010,0.001758
580010,0.001797
590010,0.001881
600010,0.001931
610010,0.002003
620010,0.002047
630010,0.002094
640010,0.002181
650010,0.002222
660010,0.002277
670010,0.002319
680010,0.002360
690010,0.002422
700010,0.002518
710010,0.002555
720010,0.002563
730010,0.002641
740010,0.002673
750010,0.002746
760010,0.002775
770010,0.002820
780010,0.002845
790010,0.002897
800010,0.002943
810010,0.002990
820010,0.003018
830010,0.003049
840010,0.003080
850010,0.003144
860010,0.003208
870010,0.003253
880010,0.003280
890010,0.003271
900010,0.003328
910010,0.003371
920010,0.003425
930010,0.003448
940010,0.003500
950010,0.003546
960010,0.003592
970010,0.003613
980010,0.003615
990010,0.003647
