10,0.000015
10010,0.000032
20010,0.000072
30010,0.000077
40010,0.000091
50010,0.000113
60010,0.000136
70010,0.000158
80010,0.000181
90010,0.000204
100010,0.000225
110010,0.000246
120010,0.000273
130010,0.000290
140010,0.000310
150010,0.000332
160010,0.000357
170010,0.000391
180010,0.000473
190010,0.000469
200010,0.000496
210010,0.000538
220010,0.000723
230010,0.000644
240010,0.000599
250010,0.000644
260010,0.000620
270010,0.000783
280010,0.000666
290010,0.000669
300010,0.000663
310010,0.000682
320010,0.000706
330010,0.000736
340010,0.000751
350010,0.000774
360010,0.000796
370010,0.000819
380010,0.000842
390010,0.000859
400010,0.000879
410010,0.000896
420010,0.000921
430010,0.000964
440010,0.000993
450010,0.001015
460010,0.001042
470010,0.001076
480010,0.001132
490010,0.001324
500010,0.001364
510010,0.001290
520010,0.001326
530010,0.001358
540010,0.001465
550010,0.001517
560010,0.001638
570010,0.001695
580010,0.001724
590010,0.001824
600010,0.001893
610010,0.001933
620010,0.001981
630010,0.002056
640010,0.002079
650010,0.002132
660010,0.002175
670010,0.002231
680010,0.002280
690010,0.002339
700010,0.002426
710010,0.002462
720010,0.002508
730010,0.002550
740010,0.002596
750010,0.002651
760010,0.002675
770010,0.002714
780010,0.002750
790010,0.002802
800010,0.002856
810010,0.002879
820010,0.002927
830010,0.002954
840010,0.002987
850010,0.003021
860010,0.003063
870010,0.003113
880010,0.003160
890010,0.003193
900010,0.003239
910010,0.003271
920010,0.003304
930010,0.003345
940010,0.003377
950010,0.003411
960010,0.003437
970010,0.003479
980010,0.003531
990010,0.003562
